number,meal_type,meal_slot,title,energy_kcal,energy_kj,fibre_g,carbohydrates_g,starch_g,cholesterol_mg,betasitosterol_mg,campesterol_mg,stigmasterol_mg,phytosterols_mg,sugars_total_g,fructose_g,galactose_g,glucose_g,lactose_g,maltose_g,sucrose_g,water_g,protein_g,protein_adjusted_g,alanine_g,arginine_g,aspartic_acid_g,betaine_g,cystine_g,glutamic_acid_g,glycine_g,histidine_g,hydroxyproline_g,isoleucine_g,leucine_g,lysine_g,methionine_g,phenylanine_g,proline_g,serine_g,theonine_g,tryptophan_g,tyrosine_g,valine_g,calcium_mg,phosphorus_mg,potassium_mg,magnesium_mg,sodium_mg,iron_mg,copper_mg,zinc_mg,manganese_mg,selenium_ug,fluoride_mg,ash_g,vitamin_A_iu,vitamin_A_RAE_g,vitamin_A1_retinol_g,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_B5_pantothenic_acid_mg,vitamin_B6_mg,vitamin B12_added_ug,vitamin_B12_ug,folate_DFE_ug,folate_food_ug,folate_total_ug,folic_acid_g,vitamin_C_total_ascorbic_acid_mg,vitiamin_D_IU,vitamin_D2D3_g,vitamin_D2_ergocalciferol_g,vitamin_E_alphatocopherol_mg,vitamin_E_added_mg,tocopherol_beta_mg,tocopherol_delta_mg,tocopherol_gamma_mg,tocotrienol_alpha_mg,tocotrienol_beta_mg,tocotrienol_delta_mg,tocotrienol_gamma_mg,vitamin_K_phylloquinone_ug,vitamin_K2_menaquinone4_g,choline_mg,carotene_alpha_g,carotene_beta_g,lutein_zeaxanthin_g,lycophene_g,fats_total_g,fats_lipid_g,fatty_acids_total_monounsaturated_g,fatty_acids_total_polyunsaturated_g,fatty_acids_total_polyunsaturated150_g,fatty_acids_total_polyunsaturated161c_g,fatty_acids_total_polyunsaturated161t_g,fatty_acids_total_polyunsaturated170_g,fatty_acids_total_polyunsaturated171_g,fatty_acids_total_polyunsaturated181c_g,fatty_acids_total_polyunsaturated182clas_g,fatty_acids_total_polyunsaturated182i_g,fatty_acids_total_polyunsaturated182n6cc_g,fatty_acids_total_polyunsaturated182tnot_g,fatty_acids_total_polyunsaturated182tt_g,fatty_acids_total_polyunsaturated183n6ccc_g,fatty_acids_total_polyunsaturated202n6cc_g,fatty_acids_total_polyunsaturated203_g,fatty_acids_total_polyunsaturated221c_g,fatty_acids_total_polyunsaturated221t_g,fatty_acids_total_polyunsaturated240_g,fatty_acids_total_polyunsaturated241c_g,fatty_acids_total_saturated_g,fatty_acids_total_saturated100_g,fatty_acids_total_saturated120n_g,fatty_acids_total_saturated140_g,fatty_acids_total_saturated141_g,fatty_acids_total_saturated160_g,fatty_acids_total_saturated161_g,fatty_acids_total_saturated180_g,fatty_acids_total_saturated181_g,fatty_acids_total_saturated182_g,fatty_acids_total_saturated183_g,fatty_acids_total_saturated184,fatty_acids_total_saturated200_g,fatty_acids_total_saturated201_g,fatty_acids_total_saturated204_g,fatty_acids_total_saturated205n3_g,fatty_acids_total_saturated220_g,fatty_acids_total_saturated221_g,fatty_acids_total_saturated225n3dpa_g,fatty_acids_total_saturated226n3dha_g,fatty_acids_total_saturated40_g,fatty_acids_total_saturated60_g,fatty_acids_total_saturated80_g,fatty_acids_total_trans_g,fatty_acids_total_transmonoenoic_g,fatty_acids_total_transpolyenoic_g,fatty_acids_total_transpolyenoic130_g,fatty_acids_total_transpolyenoic151_g,fatty_acids_total_transpolyenoic18111_g,fatty_acids_total_transpolyenoic183n3ccc_g,fatty_acids_total_transpolyenoic183i_g,fatty_acids_total_transpolyenoic203n3_g,fatty_acids_total_transpolyenoic203n6,fatty_acids_total_transpolyenoic204n6_g,fatty_acids_total_transpolyenoic215_g,fatty_acids_total_transpolyenoic224_g,alcohol_g,caffeine_mg,theobromine_mg,region,subregion,country,cooktime,preptime,ingredients,approximate_total_cost,individual_ingredient_costs,ingredients_with_quantities,cooking instructions,sports_build_muscle_score,fight_heart_disease_score,fight_diabetes_score,fight_cancer_score,lose_weight_score
13946,recipe,"['snack', 'dessert']",Our Vanilla Ice Cream,1347.582,5640.06,0,180.5628,0,190.5,0,0,0,0,181.9911,0,0,0,31.2285,0,149.7,557.6524,20.7065,0,0.6966,0.5733,1.7331,3.294,0.1223,4.5733,0.4196,0.6008,0,1.0701,1.9223,1.5982,0.5349,1.0509,2.0698,1.1559,0.8869,0.2988,1.0337,1.3349,701.994,531.264,854.112,64.308,270.726,0.3698,0.1669,2.3435,0.0545,24.813,3.6,4.3511,2653.38,745.74,733.05,0.2774,1.1899,0.6011,2.6447,0.2418,0,2.6625,32.25,32.25,32.25,0,0.72,86.58,2.469,0,1.4883,5640.06,0,0,0.288,0.108,0,0,0,5.487,5.49,98.667,0,124.83,0,0,61.2533,61.2533,15.3799,2.9549,0.4236,0.6564,0.1308,0.252,0.078,8.4936,0.2256,0,1.0488,0.2784,0,0.0024,0.0096,0.0492,0.0036,0,0.0108,0,37.878,1.4977,1.6827,5.6277,0.4128,15.7092,0.7872,15.7092,14.0202,2.2119,0.5654,0,0.0564,0.078,0.0696,0.0108,0.018,0.0036,0.024,0,1.2901,1.1425,0.8725,1.4832,1.2,0.2832,0,0,0,0.1464,0.0048,0.0024,0.0024,0,0,0.012,2.8896,0,0,North American ,US ,US,5 minutes,30 minutes,"['white sugar', 'heavy whipping cream', 'milk', 'vanilla extract']",4.507775,"['white sugar', 0.228525, 'heavy whipping cream', 2.25, 'milk', 0.73125, 'vanilla extract', 1.298]",,,5,0,1,0,1
13957,recipe,"['snack','dessert']",Classic Molasses Tart,1706.3,7136.81,5.58,367.5341,0,0,0,0,0,0,351.6064,43.1023,0,40.1704,0,0,198.878,312.4837,10.686,0,0.5586,1.5846,0.9918,0,0.216,2.3832,0.732,0.3144,0,0.4596,0.8184,0.3426,0.3528,0.5664,0.4878,0.5826,0.4434,0.234,0.4476,0.597,967.55,555.67,5184.08,877.88,1433.39,17.4624,2.6356,3.7713,6.0343,60.5952,0,15.9943,40.2,1.8,0,0.908,0.3317,6.6891,3.1259,2.3473,0,0,58.8,58.8,58.8,0,0,0,0,0,0,7136.81,0,0,0,0,0,0,0,0,0,44.821,0,0,0,0,29.137,29.137,10.984,12.7919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0939,0,0,0.072,0,2.6359,0.0864,2.6359,10.846,12.5609,0.2178,0,0,0.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North American ,US ,US,45 minutes,20 minutes,"['pie crust', 'baking soda', 'water', 'molasses', 'purpose flour', 'white sugar', 'baking soda', 'butter']",5.68566625,"['pie crust', 3.08, 'baking soda', 0.0072345, 'water', 0.0, 'molasses', 1.4159999999999997, 'purpose flour', 0.2147145, 'white sugar', 0.15234999999999999, 'baking soda', 0.00361725, 'butter', 0.81175]",,,9,0,2,6,1
13982,recipe,['main'],Sweet Brown Sugar Ham Barbeque,836,3498,0,215.798,0,0,0,0,0,0,213.444,2.442,0,2.97,0,0,208.032,2.948,0.264,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.6,8.8,292.6,19.8,61.6,1.562,0.1034,0.066,0.1408,2.64,0,0.99,0,0,0,0,0,0.242,0.2904,0.0902,0,0,2.2,2.2,2.2,0,0,0,0,0,0,3498,0,0,0,0,0,0,0,0,0,5.06,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North American ,US ,US,10 minutes,5 minutes,['brown sugar'],0.690525,"['brown sugar', 0.6905249999999999]",,,1,-1,-1,-1,1
13999,recipe,"['main','side']",Our Sour Cream Cabbage,2534.4665,10602.46,0.291,400.8458,0,262.4,0,0,0,1.058,399.3978,0.0026,0.0017,0.0028,0,0,399.2002,451.6221,0.4065,0,0.0173,0.0137,0.0377,0.1024,0.0047,0.0767,0.0113,0.01,0,0.0216,0.0394,0.0254,0.0083,0.0195,0.0439,0.0201,0.0161,0.0048,0.02,0.0258,41.7545,23.932,37.9285,6.7265,15.8,0.4545,0.0729,0.1115,0.4245,4.8364,0.3933,0.1868,3152.0155,861.3105,844.6,0.0022,0.0832,0.0162,0.0263,0.0043,0,0.0102,0.1955,0.1955,0.1955,0,0,0,0,0,2.882,10602.46,0,0,0.0754,0.0098,0,0,0,10.6975,0,22.9874,0.138,201.39,5.221,0.23,102.0045,102.0045,29.4588,3.7979,0,0,0,0,0,0.0074,0,0,0,0,0,0,0,0.0017,0,0,0,0,63.4881,2.5578,2.8639,10.2554,0.0002,26.8263,2.2846,26.8263,25.659,2.3112,1.4849,0,0,0,0,0,0,0,0,0,3.3066,1.9579,1.141,0,0,0,0,0,0,0.0017,0,0,0,0,0,0,0,0,0,North American ,US ,US,40 minutes,5 minutes,"['cabbage', 'oil', 'salt', 'black pepper', 'white sugar', 'purpose flour', 'cream', 'white vinegar']",9.921850265,"['cabbage', 6.63, 'oil', 0.35079224999999997, 'salt', 0.0056521739105, 'black pepper', 0.030611111124, 'white sugar', 0.6093999999999999, 'purpose flour', 0.0152447295, 'cream', 2.0339, 'white vinegar', 0.24625]",,,9,4,5,7,1
14027,recipe,"['main','side','lunch']",Corn and Chicken Soup,568.69,2381.17,3.666,44.3967,25.662,196.08,0,0,0,0,8.4506,0.3666,0,0.7913,0,0,3.7647,1061.4758,55.9378,0,0.7806,0.6229,1.0241,0.15,0.215,1.8475,0.4007,0.2927,0,0.4976,1.1803,0.9368,0.3084,0.5769,0.8976,0.7703,0.4317,0.13,0.4469,0.6701,95.53,837.75,2171.76,61.41,6336.32,5.5577,1.1201,3.4083,2.2119,38.534,0.55,19.9493,599.94,96.92,80,0.1975,0.7627,25.4346,2.0679,0.4558,0,2.461,63.82,117.4,117.4,0,0,41,1,0,0.7668,2381.17,0.005,0.03,0.25,0.03,0,0,0.005,0.714,0,284.375,28.2,83.19,1389.37,0,17.2404,17.2404,6.9713,3.8259,0.004,0.099,0.0015,0.011,0.006,1.694,0.006,0,0.7655,0.006,0,0.006,0.009,0.0115,0,0,0,0,4.8993,0.003,0,0.1173,0.0035,3.6341,0.7053,3.6341,6.0414,3.4266,0.1445,0,0.0015,0.1143,0.094,0,0.002,0,0.0035,0.029,0.002,0,0.002,0.019,0.013,0.006,0,0,0,0.018,0,0.0005,0.0005,0,0,0.0065,0,0,0,North American ,US ,US,15 minutes,20 minutes,"['purpose flour', 'salt', 'egg', 'chicken broth', 'corn kernel']",3.481820248,"['purpose flour', 0.2147145, 'salt', 0.00282608695525, 'egg', 0.27, 'chicken broth', 2.2, 'corn kernel', 0.7942796608999999]",,,7,3,5,7,1
14043,recipe,"['snack', 'dessert']",Cinnamon Pecan Sweet Buns,2221.2547,9292.5933,7.9391,273.6836,0,372,0,0,0,164.688,222.492,1.221,0,1.855,0,0,203.816,217.2699,24.9435,0,1.047,1.6473,1.8982,0.41,0.389,3.0665,0.8183,0.4921,0,0.9595,1.59,1.16,0.5801,1.0094,0.8495,1.3142,0.8217,0.2975,0.769,1.2208,887.622,835.0893,649.6893,117.8713,2402.9807,6.7745,0.8333,4.7366,0.5405,54.8944,1.1,13.2596,5594.7427,1383.5587,1325.1307,0.9215,1.2254,8.6554,1.9812,0.9633,2.0107,3.0135,296.3347,91.8013,211.748,119.9467,0.2949,135.3867,3.3173,0,5.2332,9292.5933,0.01,0.06,0.5,0.06,0,0,0.01,2.8653,0,313.6633,0,690.16,585.5067,0,120.746,120.746,56.4772,33.6006,0.008,0.198,0.003,0.022,0.012,3.388,0.012,0,1.531,0.012,0,0.012,0.018,0.023,0,0,0,0,24.6735,0.006,0.0049,0.2974,0.007,14.8771,0.4767,14.8771,55.9051,31.3088,1.9772,0,0.003,0.0686,0.188,0,0.004,0.0021,0.007,0.058,0.004,0,0.004,0.038,0.026,0.012,0,0,0,0.036,0,0.001,0.001,0,0,0.013,0,0,0,North American ,US ,US,30 minutes,30 minutes,"['active yeast', 'water', 'buttermilk', 'egg', 'purpose flour', 'margarine', 'white sugar', 'baking powder', 'salt', 'butter', 'white sugar', 'cinnamon', 'pecan', 'brown sugar', 'butter']",10.02669274,"['active yeast', 0.9060730188749998, 'water', 0.0, 'buttermilk', 1.25, 'egg', 0.54, 'purpose flour', 0.5904648749999999, 'margarine', 0.5697500000000001, 'white sugar', 0.15234999999999999, 'baking powder', 0.118584, 'salt', 0.011304347821, 'butter', 0.461074, 'white sugar', 0.15234999999999999, 'cinnamon', 0.08848000000000002, 'pecan', 3.217499997525, 'brown sugar', 0.34526249999999997, 'butter', 1.6235]",,,18,3,9,11,1
14058,recipe,"['snack', 'dessert']",Sweet Molasses Crumble Pie,2350.65,9834.905,16.74,388.86,0,0,0,0,0,0,339.3472,23.9931,0,23.0552,0,0,257.571,282.1608,32.322,0,1.6758,4.7538,2.9754,0.22,0.648,7.1496,2.196,0.9432,0,1.3788,2.4552,1.0278,1.0584,1.6992,1.4634,1.7478,1.3302,0.702,1.3428,1.791,1307.725,1414.635,3504.64,605.11,1520.445,14.0332,3.853,8.9066,5.3414,32.6422,0,17.4138,120.6,5.4,0,2.3785,0.9214,12.474,2.8943,1.4874,0,0,178.6,178.6,178.6,0,0,0,0,0,0,9834.905,0,0,0,0,0,0,0,0,0,27.4705,0,0,0,0,86.5685,86.5685,32.6825,37.9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1299,0,0,0.216,0,7.7559,0.2592,7.7559,32.2685,37.2614,0.6534,0,0,0.1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North American ,US ,US,30 minutes,30 minutes,"['molasses', 'baking soda', 'water', 'salt', 'purpose flour', 'brown sugar', 'butter', 'cinnamon', 'pie crust']",5.56451581,"['molasses', 0.7079999999999999, 'baking soda', 0.0072345, 'water', 0.0, 'salt', 0.000350434782451, 'purpose flour', 0.161035875, 'brown sugar', 0.6905249999999999, 'butter', 2.4352499999999995, 'cinnamon', 0.022120000000000004, 'pie crust', 1.54]",,,10,-1,3,7,1
14150,recipe,['main'],Sweet and Spicy Peach-Glazed Chicken,1083.8692,4545.9931,9.4255,276.8853,0,0,0,0,0,62.3095,265.9054,12.2051,0.37,15.287,0,0.4928,237.4849,578.7649,5.9966,0,0.1734,0.1118,2.577,2.0717,0.0741,0.3469,0.1302,0.0805,0,0.1054,0.1676,0.1859,0.0618,0.1177,0.112,0.1978,0.0992,0.0617,0.0867,0.1366,223.089,134.798,1498.13,77.8574,62.6646,3.159,0.5288,1.1353,0.6787,3.3071,24.64,3.7195,2010.41,98.581,0,0.1556,0.1963,5.2408,1.2747,0.2596,0,0,33.0331,33.0331,33.0331,0,52.4725,0,0,0,4.5664,4545.9931,0,0,0.1232,0.1848,0,0,0,16.3884,0,44.3617,0,998.3431,565.135,0,1.6492,1.6492,0.4186,0.5461,0.0003,0.0001,0,0.0001,0,0.0032,0.0002,0,0.0104,0.0001,0,0,0,0,0,0,0.0013,0,0.1401,0.0064,0.0005,0.0013,0.0006,0.1136,0.0125,0.1136,0.4045,0.5284,0.0166,0,0.0005,0.0009,0.0003,0,0.0005,0,0.0005,0,0,0,0.0001,0.0007,0.0006,0.0001,0,0,0,0.0042,0,0,0,0,0,0.0002,0,0,0,North American ,US ,US,30 minutes,15 minutes,"['chicken breast half', 'brown sugar', 'peach', 'ginger', 'clove', 'lemon juice']",17.38096875,"['chicken breast half', 12.0, 'brown sugar', 0.6905249999999999, 'peach', 4.6, 'ginger', 0.00884687488125, 'clove', 0.007046874994875, 'lemon juice', 0.07454999999999999]",,,9,8,8,10,1
14161,recipe,['side'],Cinnamon Spiced Apple Sauce,232.6,974.3,6,61.0093,0.125,0,0,0,0,30,52.1704,15.0497,0,6.4395,0,0,30.7062,273.5,0.6824,0,0.0275,0.015,0.175,0.277,0.0025,0.0625,0.0225,0.0125,0,0.015,0.0325,0.03,0.0025,0.015,0.015,0.025,0.015,0.0025,0.0025,0.03,43.335,28.58,303.41,16.115,11.245,0.4917,0.0843,0.1081,0.1048,0.324,8.25,0.638,135,7.5,0,0.0425,0.065,0.2572,0.1881,0.1136,0,0,7.77,7.77,7.77,0,11.5,0,0,0,0.45,974.3,0,0,0,0,0,0,0,5.5,0,9.121,0,67.5,72.5,0,0.425,0.425,0.0175,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.0025,0,0.06,0,0.06,0.0175,0.1075,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North American ,US ,US,30 minutes,15 minutes,"['apple', 'cinnamon', 'water', 'brown sugar']",2.171321825,"['apple', 1.98, 'cinnamon', 0.04424000000000001, 'water', 0.0, 'brown sugar', 0.147081825]",,,6,3,3,3,1
14164,recipe,"['snack', 'dessert']",Our Peach Cobbler,2657.496,11126.089,11.1334,370.0119,0,24.4,0,0,0,251.2,350.4838,7.0686,0.2772,9.009,12.322,0.3696,321.3912,1101.3918,19.9047,0,0.8095,1.4912,3.3338,2.85,0.2638,3.7736,0.7973,0.5277,0,0.8209,1.4681,1.0398,0.5133,0.9103,1.2078,1.0484,0.7335,0.3193,0.7884,1.052,1083.432,837.332,1394.02,121.144,1125.9,3.5215,1.1584,3.8071,0.9602,11.3084,18.48,12.4248,1931.55,187.51,109.8,0.8005,0.8421,6.6071,1.9293,0.2703,0,1.098,74.78,74.78,74.78,0,30.492,4.88,0.244,0,9.8267,11126.089,0.451,15.744,33.1999,0.1386,0,0,0,56.819,2.44,63.279,0,765.52,420.42,0,133.2338,133.2338,56.0605,37.0932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2883,0.183,0.1879,1.1887,0,18.4852,0.074,18.4852,55.9478,35.0877,1.9956,0,0,0.0302,0,0,0,0,0,0,0.183,0.183,0.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North American ,US ,US,45 minutes,20 minutes,"['peach', 'cinnamon', 'white sugar', 'shortening', 'white sugar', 'purpose flour', 'baking powder', 'salt', 'milk', 'water', 'butter']",6.210734462,"['peach', 3.4499999999999997, 'cinnamon', 0.04424000000000001, 'white sugar', 0.45705, 'shortening', 0.6556875, 'white sugar', 0.30469999999999997, 'purpose flour', 0.161035875, 'baking powder', 0.118584, 'salt', 0.00282608695525, 'milk', 0.325, 'water', 0.0, 'butter', 0.6916109999999999]",,,14,2,7,8,1
14209,recipe,"['snack', 'dessert']",Sweet & Spicy Southern BBQ Sauce,1417.763,5952.145,6.2534,250.5945,0,0,0,0,0,2.116,221.4615,5.6508,0.0034,4.2335,0,0,208.1637,956.7164,11.2957,0,0.5728,1.5917,1.0243,0.4247,0.2192,2.4157,0.7421,0.3181,0,0.468,0.8417,0.3482,0.355,0.5767,0.5203,0.592,0.449,0.2353,0.4587,0.6096,549.919,562.954,1572.862,135.383,487.765,7.0297,1.2542,3.3396,3.6924,3.9092,0.7866,6.4625,81.471,4.121,0.34,0.8034,0.3589,4.0891,0.779,0.2003,0,0,70.211,70.211,70.211,0,16.2235,0,0,0,0.0969,5952.145,0,0,0.1509,0.0195,0,0,0,4.1051,0,7.7934,0.616,22.055,31.337,0.46,28.9482,28.9482,10.895,12.6528,0.0003,0,0,0,0,0.0161,0,0,0.0037,0,0,0,0,0.0035,0,0,0,0,4.0774,0.0069,0.0024,0.0733,0.001,2.5912,0.0882,2.5912,10.7543,12.4121,0.224,0,0,0.0402,0,0,0,0,0,0,0,0.0003,0.0023,0,0,0,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,North American ,US ,US,35 minutes,15 minutes,"['cider vinegar', 'brown sugar', 'ketchup', 'butter', 'lemon juice', 'worcestershire sauce', 'red pepper flake', 'mustard powder', 'salt', 'black pepper']",7.112577729,"['cider vinegar', 2.9, 'brown sugar', 0.6905249999999999, 'ketchup', 1.4996249999999998, 'butter', 0.81175, 'lemon juice', 0.07454999999999999, 'worcestershire sauce', 0.74195, 'red pepper flake', 0.13958333319375002, 'mustard powder', 0.18772, 'salt', 0.0056521739105, 'black pepper', 0.061222222248]",,,10,5,7,9,1
14213,recipe,"['snack', 'dessert']",Creamy Sweet Potato Pie,1693.291,7084.086,11.3888,239.0131,0,384.2,0,0,0,0.682,206.6952,0,0,0.37,6.161,0,199.6,189.5855,37.8417,0,1.9827,4.099,3.642,1.032,0.7272,7.3032,1.9716,1.0537,0,1.7891,3.0876,1.9193,1.1869,2.0117,1.867,2.368,1.6063,0.6838,1.5882,2.3033,702.346,1205.475,809.906,141.917,285.814,4.937,2.0724,7.3576,1.8309,36.4316,1.1,7.934,819.162,219.775,214.9,1.64,1.3178,7.3257,2.8224,0.3956,0,1.439,171.536,171.536,171.536,0,0.033,84.44,2.122,0,1.1354,7084.086,0.01,0.06,0.5058,0.06,0,0,0.01,0.666,1.22,311.3428,0,8.848,503,0,71.5013,71.5013,26.4368,27.3997,0.008,0.198,0.003,0.022,0.012,3.388,0.012,0,1.531,0.012,0,0.012,0.018,0.023,0,0,0,0,13.7534,0.0975,0.098,0.7904,0.007,8.4179,0.3892,8.4179,25.8958,26.4901,0.5751,0,0.003,0.1074,0.188,0,0.004,0,0.007,0.058,0.0955,0.0915,0.0955,0.038,0.026,0.012,0,0,0,0.036,0,0.001,0.001,0,0,0.013,1.4448,0,0,North American ,US ,US,110 minutes,30 minutes,"['potato', 'butter', 'white sugar', 'milk', 'egg', 'nutmeg', 'cinnamon', 'vanilla extract', 'pie crust']",6.004004028,"['potato', 1.16, 'butter', 1.6235, 'white sugar', 0.30469999999999997, 'milk', 0.1625, 'egg', 0.54, 'nutmeg', 0.00218402777825, 'cinnamon', 0.022120000000000004, 'vanilla extract', 0.649, 'pie crust', 1.54]",,,12,4,9,8,1
14222,recipe,"['snack', 'dessert']",Spiced Citrus and Nut Fruit Cake,5442.6894,22774.2816,56.6843,832.5282,0,1131.1,0,0,0,81.94,636.9594,0.2325,0.2132,0.8807,12.532,0.21,400.938,946.8276,111.0191,0,5.024,9.8472,9.1638,3.0054,1.8559,17.5751,4.6605,2.6152,0,4.6447,7.8472,5.0983,2.8917,4.9937,4.4626,6.0091,3.8888,1.5253,3.9449,5.7937,2841.3307,3593.6506,5146.6983,538.393,2873.4424,25.1602,6.2702,19.5004,8.5197,146.77,0,38.8684,3051.129,808.078,787.0467,4.017,4.2719,26.0496,6.99,2.6812,2.0107,5.2759,678.8654,474.332,594.2787,119.9467,24.6512,280.6267,7.0693,0,4.4807,22774.2816,0.051,0.0612,2.2163,2.3666,0,0,0,18.8591,2.44,949.0568,39.6733,116.071,1209.0334,0,212.8275,212.8275,62.9551,58.1845,0.0137,0.0005,0,0.0529,0,0.0164,0.0012,0,0.0537,0.0009,0,0,0.0004,0.0002,0.0004,0,0.0195,0,79.792,3.1774,23.9836,11.0283,0.0245,24.9114,1.3205,24.9114,61.2702,56.1449,1.405,0,0.0367,0.2775,0.449,0.0114,0.0425,0.0117,0.0039,0.1163,0.183,0.4888,3.9463,0.0053,0.0044,0.0009,0,0,0,0.0123,0,0,0,0,0,0.0012,0,0,0,North American ,US ,US,40 minutes,60 minutes,"['butter', 'sugar', 'egg yolk', 'purpose flour', 'baking powder', 'cinnamon', 'nutmeg', 'clove', 'milk', 'raisin', 'coconut', 'pecan', 'egg white', 'sugar', 'purpose flour', 'water', 'lemon', 'orange', 'coconut']",21.91813093,"['butter', 3.247, 'sugar', 0.5868644066975, 'egg yolk', 1.62, 'purpose flour', 0.32207175, 'baking powder', 0.237168, 'cinnamon', 0.08848000000000002, 'nutmeg', 0.0043680555565, 'clove', 0.056374999959, 'milk', 0.325, 'raisin', 2.8896, 'coconut', 1.605, 'pecan', 3.217499997525, 'egg white', 1.62, 'sugar', 0.5868644066975, 'purpose flour', 0.0268393125, 'water', 0.0, 'lemon', 1.54, 'orange', 2.34, 'coconut', 1.605]",,,26,11,15,19,1
14238,recipe,"['snack', 'dessert']",Southern Cornbread Cake,4359.9493,18243.4167,10.2613,525.0573,0,744,0,0,0,207.1,445.5153,2.442,0,3.71,0,0,407.632,161.6564,37.1732,0,1.47,1.64,2.658,0.82,0.544,3.346,0.864,0.618,0,1.342,2.172,1.824,0.76,1.36,1.024,1.942,1.112,0.334,0.998,1.716,351.142,764.1987,958.7627,162.1707,679.3913,10.0203,0.6804,6.6919,0.2145,109.752,2.2,6.4689,3079.5733,917.6533,917.6533,1.0512,2.0653,13.7218,3.3579,1.818,4.0213,5.8013,531.6133,122.5467,362.44,239.8933,0.1387,270.7733,6.6347,0,11.7786,18243.4167,0.02,0.12,1,0.12,0,0,0.02,59.5767,0,627.7627,0,4.16,1171.0133,0,249.0865,249.0865,38.2697,10.9155,0.016,0.396,0.006,0.044,0.024,6.776,0.024,0,3.062,0.024,0,0.024,0.036,0.046,0,0,0,0,185.3091,8.078,102.4697,35.8235,0.014,23.1796,0.4159,23.1796,37.7146,9.9469,0.3525,0,0.006,0.097,0.376,0,0.008,0.0042,0.014,0.116,0.008,0.436,7.202,0.076,0.052,0.024,0,0,0,0.072,0,0.002,0.002,0,0,0.026,1.4448,0,0,North American ,US ,US,30 minutes,10 minutes,"['egg', 'vegetable oil', 'white sugar', 'brown sugar', 'pecan', 'self rising flour', 'vanilla extract']",10.65743325,"['egg', 1.08, 'vegetable oil', 0.7015844999999999, 'white sugar', 0.30469999999999997, 'brown sugar', 0.6905249999999999, 'pecan', 6.43499999505, 'self rising flour', 0.7966237500000001, 'vanilla extract', 0.649]",,,9,4,3,5,1
14240,recipe,"['side','snack','dessert']",Our Sweet Potato Souffle,1973.8627,8258.7033,16.2907,292.1349,0,384.2,0,0,0,0,222.2623,0,0,0.37,6.161,0,199.6,191.597,43.6708,0,1.9827,4.099,3.642,1.032,0.7272,7.3032,1.9716,1.0537,0,1.7891,3.0876,1.9193,1.1869,2.0117,1.867,2.368,1.6063,0.6838,1.5882,2.3033,727.362,1382.7053,996.0293,198.8373,451.3447,7.3303,2.2691,9.3447,1.799,58.67,1.1,9.5723,1817.8267,518.5467,513.7267,2.1215,1.8719,13.9674,2.8224,1.0871,2.0107,3.4497,388.4067,183.8733,303.82,119.9467,0.0693,137.8267,3.4393,0,1.8218,8258.7033,0.01,0.06,0.5,0.06,0,0,0.01,3.2313,1.22,328.5793,0,10.62,585.5067,0,77.1339,77.1339,29.4521,29.1986,0.008,0.198,0.003,0.022,0.012,3.388,0.012,0,1.531,0.012,0,0.012,0.018,0.023,0,0,0,0,14.1614,0.0975,0.0988,0.5421,0.007,8.9227,0.3807,8.9227,28.8985,28.1607,0.7034,0,0.003,0.1289,0.188,0,0.004,0.0021,0.007,0.058,0.0955,0.0915,0.0955,0.038,0.026,0.012,0,0,0,0.036,0,0.001,0.001,0,0,0.013,1.4448,0,0,North American ,US ,US,60 minutes,20 minutes,"['potato', 'white sugar', 'milk', 'butter', 'vanilla extract', 'egg', 'salt', 'dark brown sugar', 'purpose flour', 'butter', 'pecan']",15.26755205,"['potato', 6.959999999999999, 'white sugar', 0.30469999999999997, 'milk', 0.1625, 'butter', 1.6235, 'vanilla extract', 0.649, 'egg', 0.54, 'salt', 0.00282608695525, 'dark brown sugar', 0.6905249999999999, 'purpose flour', 0.03574996425, 'butter', 1.081251, 'pecan', 3.217499997525]",,,15,3,8,9,1
